id,uf,name,lat,lon,is_capital
1100015,RO,Alta Floresta D'Oeste,-11.9282,-61.996,false
1100023,RO,Ariquemes,-9.9080067,-63.0323361,false
1100031,RO,Cabixi,-13.494479,-60.552032,false
1100049,RO,Cacoal,-11.4333,-61.4420502,false
1100056,RO,Cerejeiras,-13.186987,-60.816836,false
1100064,RO,Colorado do Oeste,-13.117431,-60.545428,false
1100072,RO,Corumbiara,-12.955111,-60.894732,false
1100080,RO,Costa Marques,-12.4367165,-64.2279765,false
1100098,RO,Espigão D'Oeste,-11.5329,-61.0263,false
1100106,RO,Guajará-Mirim,-10.788927,-65.329566,false
1100114,RO,Jaru,-10.431826,-62.478769,false
1100122,RO,Ji-Paraná,-10.877741,-61.932152,false
1100130,RO,Machadinho D'Oeste,,,false
1100148,RO,Nova Brasilândia D'Oeste,,,false
1100155,RO,Ouro Preto do Oeste,-10.7223354,-62.2533413,false
1100189,RO,Pimenta Bueno,-11.6767868,-61.1863902,false
1100205,RO,Porto Velho,-8.748841665,-63.88682177,true
1100254,RO,Presidente Médici,,,false
1100262,RO,Rio Crespo,-9.699648,-62.901127,false
1100288,RO,Rolim de Moura,-11.727071,-61.771411,false
1100296,RO,Santa Luzia D'Oeste,,,false
1100304,RO,Vilhena,,,false
1100320,RO,São Miguel do Guaporé,-11.69527,-62.719222,false
1100338,RO,Nova Mamoré,-10.407697,-65.334596,false
1100346,RO,Alvorada D'Oeste,,,false
1100379,RO,Alto Alegre dos Parecis,-12.131955,-61.834979,false
1100403,RO,Alto Paraíso,,,false
1100452,RO,Buritis,,,false
1100502,RO,Novo Horizonte do Oeste,-11.696145,-61.995137,false
1100601,RO,Cacaulândia,-10.348981,-62.904328,false
1100700,RO,Campo Novo de Rondônia,-10.584807,-63.603707,false
1100809,RO,Candeias do Jamari,-8.809457,-63.696023,false
1100908,RO,Castanheiras,-11.413503,-61.942715,false
1100924,RO,Chupinguaia,-12.561115,-60.887694,false
1100940,RO,Cujubim,-9.360655,-62.584579,false
1101005,RO,Governador Jorge Teixeira,-10.526809,-62.645552,false
1101104,RO,Itapuã do Oeste,-9.20446,-63.180173,false
1101203,RO,Ministro Andreazza,-11.074752,-61.517343,false
1101302,RO,Mirante da Serra,-11.028967,-62.669593,false
1101401,RO,Monte Negro,-10.284498,-63.327628,false
1101435,RO,Nova União,,,false
1101450,RO,Parecis,-12.193303,-61.600091,false
1101468,RO,Pimenteiras do Oeste,,,false
1101476,RO,Primavera de Rondônia,-11.829456,-61.315336,false
1101484,RO,São Felipe D'Oeste,,,false
1101492,RO,São Francisco do Guaporé,-12.051977,-63.567968,false
1101500,RO,Seringueiras,-11.805454,-63.018234,false
1101559,RO,Teixeirópolis,-10.905601,-62.241993,false
1101609,RO,Theobroma,-10.231448,-62.344642,false
1101708,RO,Urupá,-11.126123,-62.363895,false
1101757,RO,Vale do Anari,-9.862155,-62.187649,false
1101807,RO,Vale do Paraíso,-10.432647,-62.130777,false
1200013,AC,Acrelândia,-9.825808,-66.897166,false
1200054,AC,Assis Brasil,-10.9409203,-69.5672108,false
1200104,AC,Brasiléia,-11.0012764,-68.7487974,false
1200138,AC,Bujari,-9.8309656,-67.9520886,false
1200179,AC,Capixaba,-10.5729683,-67.6760894,false
1200203,AC,Cruzeiro do Sul,-7.6307956,-72.6703869,false
1200252,AC,Epitaciolândia,-11.0289439,-68.7411519,false
1200302,AC,Feijó,-8.1639128,-70.3541781,false
1200328,AC,Jordão,-9.4338167,-71.8843997,false
1200336,AC,Mâncio Lima,-7.6137775,-72.8964167,false
1200344,AC,Manoel Urbano,-8.8389428,-69.2601292,false
1200351,AC,Marechal Thaumaturgo,-8.9407511,-72.79151,false
1200385,AC,Plácido de Castro,-10.2759758,-67.1500664,false
1200393,AC,Porto Walter,-8.2687722,-72.7444458,false
1200401,AC,Rio Branco,-9.976536213,-67.82207776,true
1200427,AC,Rodrigues Alves,-7.7417936,-72.6473894,false
1200435,AC,Santa Rosa do Purus,-9.4338948,-70.4909019,false
1200450,AC,Senador Guiomard,-10.1509675,-67.7360856,false
1200500,AC,Sena Madureira,-9.0659556,-68.6571058,false
1200609,AC,Tarauacá,-8.1608981,-70.7662092,false
1200708,AC,Xapuri,-10.6519528,-68.5041297,false
1200807,AC,Porto Acre,-9.5879722,-67.53307,false
1300029,AM,Alvarães,-3.22727,-64.800654,false
1300060,AM,Amaturá,-3.374547,-68.200456,false
1300086,AM,Anamã,-3.566966,-61.396337,false
1300102,AM,Anori,-3.748452,-61.658576,false
1300144,AM,Apuí,,,false
1300201,AM,Atalaia do Norte,-4.370551,-70.1967,false
1300300,AM,Autazes,-3.5833283,-59.1301518,false
1300409,AM,Barcelos,,,false
1300508,AM,Barreirinha,-2.798863,-57.067897,false
1300607,AM,Benjamin Constant,,,false
1300631,AM,Beruri,-3.898736,-61.36162,false
1300680,AM,Boa Vista do Ramos,-2.974087,-57.587333,false
1300706,AM,Boca do Acre,,,false
1300805,AM,Borba,-4.391539,-59.58738,false
1300839,AM,Caapiranga,-3.315372,-61.220557,false
1300904,AM,Canutama,-6.5327253,-64.3856284,false
1301001,AM,Carauari,-4.874248,-66.8927101,false
1301100,AM,Careiro,-3.8185277,-60.3616505,false
1301159,AM,Careiro da Várzea,-3.196979,-59.79639,false
1301209,AM,Coari,-4.0885957,-63.1431166,false
1301308,AM,Codajás,-3.830528,-62.065787,false
1301407,AM,Eirunepé,-6.6567654,-69.866161,false
1301506,AM,Envira,-7.437889,-70.028143,false
1301605,AM,Fonte Boa,-2.5147464,-66.0948424,false
1301654,AM,Guajará,-7.537971,-72.590713,false
1301704,AM,Humaitá,,,false
1301803,AM,Ipixuna,,,false
1301852,AM,Iranduba,-3.274792,-60.189953,false
1301902,AM,Itacoatiara,,,false
1301951,AM,Itamarati,,,false
1302009,AM,Itapiranga,,,false
1302108,AM,Japurá,,,false
1302207,AM,Juruá,-3.484384,-66.071795,false
1302306,AM,Jutaí,,,false
1302405,AM,Lábrea,-7.2613683,-64.7924505,false
1302504,AM,Manacapuru,-3.3000514,-60.6207425,false
1302553,AM,Manaquiri,-3.440784,-60.461239,false
1302603,AM,Manaus,-3.133105484,-59.9856354,true
1302702,AM,Manicoré,-5.804618,-61.289483,false
1302801,AM,Maraã,-1.853129,-65.572995,false
1302900,AM,Maués,-3.3838381,-57.7186814,false
1303007,AM,Nhamundá,-2.191642,-56.715681,false
1303106,AM,Nova Olinda do Norte,-3.8926889,-59.0953046,false
1303205,AM,Novo Airão,-2.636371,-60.943404,false
1303304,AM,Novo Aripuanã,-5.125929,-60.373179,false
1303403,AM,Parintins,-2.627982,-56.735922,false
1303502,AM,Pauini,-7.7122214,-66.9998441,false
1303536,AM,Presidente Figueiredo,-2.029813,-60.02338,false
1303569,AM,Rio Preto da Eva,-2.704497,-59.685793,false
1303601,AM,Santa Isabel do Rio Negro,-0.410824,-65.009205,false
1303700,AM,Santo Antônio do Içá,,,false
1303809,AM,São Gabriel da Cachoeira,-0.11909,-67.084042,false
1303908,AM,São Paulo de Olivença,-3.472919,-68.964581,false
1303957,AM,São Sebastião do Uatumã,-2.559147,-57.873049,false
1304005,AM,Silves,-2.81748,-58.248031,false
1304062,AM,Tabatinga,,,false
1304104,AM,Tapauá,-5.6232283,-63.1879157,false
1304203,AM,Tefé,,,false
1304237,AM,Tonantins,-2.865825,-67.791904,false
1304260,AM,Uarini,-2.996087,-65.113298,false
1304302,AM,Urucará,-2.529364,-57.753797,false
1304401,AM,Urucurituba,-3.128412,-58.149637,false
1400027,RO,Amajari,3.645714,-61.369245,false
1400050,RO,Alto Alegre,,,false
1400100,RO,Boa Vista,2.8235,-60.6844,true
1400159,RO,Bonfim,,,false
1400175,RO,Cantá,2.60994,-60.605827,false
1400209,RO,Caracaraí,1.827659,-61.130378,false
1400233,RO,Caroebe,0.884203,-59.695886,false
1400282,RO,Iracema,,,false
1400308,RO,Mucajaí,,,false
1400407,RO,Normandia,3.885305,-59.620402,false
1400456,RO,Pacaraima,4.4791253,-61.1471016,false
1400472,RO,Rorainópolis,0.939956,-60.438923,false
1400506,RO,São João da Baliza,0.951659,-59.913293,false
1400605,RO,São Luiz,,,false
1400704,RO,Uiramutã,4.603144,-60.181464,false
1500107,PA,Abaetetuba,,,false
1500131,PA,Abel Figueiredo,-4.953327,-48.393285,false
1500206,PA,Acará,-1.953833,-48.198513,false
1500305,PA,Afuá,-0.154874,-50.38613,false
1500347,PA,Água Azul do Norte,-6.790534,-50.479068,false
1500404,PA,Alenquer,-1.946229,-54.738355,false
1500503,PA,Almeirim,-1.520968,-52.581573,false
1500602,PA,Altamira,-3.204065,-52.209961,false
1500701,PA,Anajás,-0.996811,-49.9354,false
1500800,PA,Ananindeua,-1.3743,-48.4019,false
1500859,PA,Anapu,-3.469847,-51.200264,false
1500909,PA,Augusto Corrêa,-1.0231623,-46.6361205,false
1500958,PA,Aurora do Pará,-2.1323199,-47.558436,false
1501006,PA,Aveiro,-3.608415,-55.31994,false
1501105,PA,Bagre,-1.900565,-50.19869,false
1501204,PA,Baião,-2.7902119,-49.6694429,false
1501253,PA,Bannach,-7.347786,-50.395853,false
1501303,PA,Barcarena,-1.511872,-48.619529,false
1501402,PA,Belém,-1.45056,-48.4682453,true
1501451,PA,Belterra,-2.636091,-54.937392,false
1501501,PA,Benevides,-1.3555577,-48.252235,false
1501576,PA,Bom Jesus do Tocantins,,,false
1501600,PA,Bonito,,,false
1501709,PA,Bragança,-1.0573967,-46.7635406,false
1501725,PA,Brasil Novo,-3.297922,-52.534021,false
1501758,PA,Brejo Grande do Araguaia,-5.698216,-48.41025,false
1501782,PA,Breu Branco,-3.7765223,-49.5704009,false
1501808,PA,Breves,-1.68036,-50.479085,false
1501907,PA,Bujaru,-1.517616,-48.038063,false
1501956,PA,Cachoeira do Piriá,-1.759738,-46.54593,false
1502004,PA,Cachoeira do Arari,-1.012259,-48.95029,false
1502103,PA,Cametá,,,false
1502152,PA,Canaã dos Carajás,,,false
1502202,PA,Capanema,,,false
1502301,PA,Capitão Poço,-1.7447162,-47.0638495,false
1502400,PA,Castanhal,-1.2931,-47.9232,false
1502509,PA,Chaves,-0.164154,-49.987006,false
1502608,PA,Colares,-0.936423,-48.280254,false
1502707,PA,Conceição do Araguaia,,,false
1502756,PA,Concórdia do Pará,-1.992375,-47.942204,false
1502764,PA,Cumaru do Norte,-7.760344,-50.762739,false
1502772,PA,Curionópolis,-6.099654,-49.606795,false
1502806,PA,Curralinho,-1.811793,-49.795227,false
1502855,PA,Curuá,-1.887754,-55.116842,false
1502905,PA,Curuçá,-3.534098,-58.110161,false
1502939,PA,Dom Eliseu,-4.283786,-47.505688,false
1502954,PA,Eldorado dos Carajás,-6.103891,-49.355261,false
1503002,PA,Faro,-2.168047,-56.740498,false
1503044,PA,Floresta do Araguaia,-7.553346,-49.712495,false
1503077,PA,Garrafão do Norte,-1.929858,-47.050499,false
1503093,PA,Goianésia do Pará,-3.8449615,-49.1004514,false
1503101,PA,Gurupá,-1.414123,-51.633841,false
1503200,PA,Igarapé-Açu,-1.136139,-47.617409,false
1503309,PA,Igarapé-Miri,-1.975326,-48.957453,false
1503408,PA,Inhangapi,-1.434897,-47.911393,false
1503457,PA,Ipixuna do Pará,-2.5592139,-47.4965462,false
1503507,PA,Irituia,-1.7708557,-47.4408656,false
1503606,PA,Itaituba,-4.2625,-55.9879,false
1503705,PA,Itupiranga,,,false
1503754,PA,Jacareacanga,-6.224526,-57.7559535,false
1503804,PA,Jacundá,-4.446173,-49.115272,false
1503903,PA,Juruti,-2.163472,-56.088903,false
1504000,PA,Limoeiro do Ajuru,-1.898498,-49.390308,false
1504059,PA,Mãe do Rio,-2.0458692,-47.5522076,false
1504109,PA,Magalhães Barata,-0.803391,-47.601445,false
1504208,PA,Marabá,,,false
1504307,PA,Maracanã,,,false
1504406,PA,Marapanim,-0.710852,-47.6965608,false
1504422,PA,Marituba,-1.3595804,-48.3366477,false
1504455,PA,Medicilândia,-3.446375,-52.88748,false
1504505,PA,Melgaço,,,false
1504604,PA,Mocajuba,-2.583098,-49.504224,false
1504703,PA,Moju,-1.889926,-48.766765,false
1504802,PA,Monte Alegre,,,false
1504901,PA,Muaná,-1.539359,-49.222378,false
1504950,PA,Nova Esperança do Piriá,-2.266925,-46.97315,false
1504976,PA,Nova Ipixuna,-4.916221,-49.082194,false
1505007,PA,Nova Timboteua,-1.2052428,-47.3935775,false
1505031,PA,Novo Progresso,,,false
1505064,PA,Novo Repartimento,-4.247492,-49.949928,false
1505106,PA,Óbidos,-1.901072,-55.520812,false
1505205,PA,Oeiras do Pará,-2.003576,-49.862792,false
1505304,PA,Oriximiná,-1.759888,-55.857937,false
1505403,PA,Ourém,,,false
1505437,PA,Ourilândia do Norte,-6.752905,-51.085792,false
1505486,PA,Pacajá,-3.837314,-50.638625,false
1505494,PA,Palestina do Pará,-5.740269,-48.318076,false
1505502,PA,Paragominas,-2.9990189,-47.35365,false
1505536,PA,Parauapebas,-6.0679,-49.9022,false
1505551,PA,Pau D'Arco,,,false
1505601,PA,Peixe-Boi,-1.193824,-47.324031,false
1505635,PA,Piçarra,-6.437783,-48.871633,false
1505650,PA,Placas,-3.8689529,-54.2154346,false
1505700,PA,Ponta de Pedras,,,false
1505809,PA,Portel,-1.936388,-50.81942,false
1505908,PA,Porto de Moz,-1.746906,-52.236071,false
1506005,PA,Prainha,-1.797999,-53.477903,false
1506104,PA,Primavera,,,false
1506112,PA,Quatipuru,-0.8948725,-47.0049317,false
1506138,PA,Redenção,,,false
1506161,PA,Rio Maria,-7.312358,-50.037875,false
1506187,PA,Rondon do Pará,-4.7790621,-48.0716208,false
1506195,PA,Rurópolis,-4.100279,-54.909167,false
1506203,PA,Salinópolis,-0.6259282,-47.3442819,false
1506302,PA,Salvaterra,-0.758444,-48.513921,false
1506351,PA,Santa Bárbara do Pará,-1.226144,-48.295101,false
1506401,PA,Santa Cruz do Arari,-0.661019,-49.177139,false
1506500,PA,Santa Isabel do Pará,,,false
1506559,PA,Santa Luzia do Pará,-1.5238328,-46.9018684,false
1506583,PA,Santa Maria das Barreiras,-8.857838,-49.721472,false
1506609,PA,Santa Maria do Pará,-1.3493019,-47.5781705,false
1506708,PA,Santana do Araguaia,-9.328099,-50.350036,false
1506807,PA,Santarém,,,false
1506906,PA,Santarém Novo,,,false
1507003,PA,Santo Antônio do Tauá,-1.1522,-48.131446,false
1507102,PA,São Caetano de Odivelas,-0.747293,-48.024622,false
1507151,PA,São Domingos do Araguaia,-5.537324,-48.736649,false
1507201,PA,São Domingos do Capim,-1.687684,-47.76646,false
1507300,PA,São Félix do Xingu,-6.642535,-51.990382,false
1507409,PA,São Francisco do Pará,-1.169632,-47.791676,false
1507458,PA,São Geraldo do Araguaia,-6.394715,-48.559169,false
1507466,PA,São João da Ponta,-0.8504766,-47.9211891,false
1507474,PA,São João de Pirabas,-0.7733201,-47.1770631,false
1507508,PA,São João do Araguaia,-5.363336,-48.792637,false
1507607,PA,São Miguel do Guamá,-1.6116804,-47.4757551,false
1507706,PA,São Sebastião da Boa Vista,-1.715972,-49.524893,false
1507755,PA,Sapucaia,,,false
1507805,PA,Senador José Porfírio,-2.585981,-51.948701,false
1507904,PA,Soure,-0.7275759,-48.5189785,false
1507953,PA,Tailândia,-2.9363553,-48.9519879,false
1507961,PA,Terra Alta,-1.0397924,-47.9091595,false
1507979,PA,Terra Santa,-2.104435,-56.487653,false
1508001,PA,Tomé-Açu,-2.418028,-48.1541001,false
1508035,PA,Tracuateua,-1.0765338,-46.9030822,false
1508050,PA,Trairão,-4.573474,-55.942859,false
1508084,PA,Tucumã,-6.746874,-51.162613,false
1508100,PA,Tucuruí,-3.7657019,-49.6773359,false
1508126,PA,Ulianópolis,-3.7493723,-47.4996043,false
1508159,PA,Uruará,-3.715189,-53.739644,false
1508209,PA,Vigia,-0.8544609,-48.1425621,false
1508308,PA,Viseu,-1.204892,-46.1392244,false
1508357,PA,Vitória do Xingu,-2.8833063,-52.0114889,false
1508407,PA,Xinguara,-7.098301,-49.943672,false
1600055,AP,Serra do Navio,,,false
1600105,AP,Amapá,,,false
1600154,AP,Pedra Branca do Amapari,,,false
1600204,AP,Calçoene,,,false
1600212,AP,Cutias,,,false
1600238,AP,Ferreira Gomes,0.8579992,-51.18,false
1600253,AP,Itaubal,,,false
1600279,AP,Laranjal do Jari,,,false
1600303,AP,Macapá,0.0456321,-51.0632732,true
1600402,AP,Mazagão,-0.1149997,-51.2890003,false
1600501,AP,Oiapoque,,,false
1600535,AP,Porto Grande,,,false
1600550,AP,Pracuúba,,,false
1600600,AP,Santana,-0.055426,-51.1767672,false
1600709,AP,Tartarugalzinho,,,false
1600808,AP,Vitória do Jari,,,false
1700251,TO,Abreulândia,-9.621015,-49.151845,false
1700301,TO,Aguiarnópolis,-6.554087,-47.470222,false
1700350,TO,Aliança do Tocantins,-11.305565,-48.936097,false
1700400,TO,Almas,-11.570553,-47.179197,false
1700707,TO,Alvorada,,,false
1701002,TO,Ananás,-6.364369,-48.073466,false
1701051,TO,Angico,-6.391789,-47.861142,false
1701101,TO,Aparecida do Rio Negro,-9.941386,-47.963753,false
1701309,TO,Aragominas,-7.160051,-48.529096,false
1701903,TO,Araguacema,-8.807547,-49.556886,false
1702000,TO,Araguaçu,-12.928934,-49.823134,false
1702109,TO,Araguaína,-7.192375,-48.204402,false
1702158,TO,Araguanã,,,false
1702208,TO,Araguatins,,,false
1702307,TO,Arapoema,-7.654634,-49.063702,false
1702406,TO,Arraias,-12.92867,-46.935891,false
1702554,TO,Augustinópolis,-5.468629,-47.886266,false
1702703,TO,Aurora do Tocantins,-12.71045,-46.407604,false
1702901,TO,Axixá do Tocantins,-5.612747,-47.77007,false
1703008,TO,Babaçulândia,-7.209227,-47.761257,false
1703057,TO,Bandeirantes do Tocantins,-7.756125,-48.583567,false
1703073,TO,Barra do Ouro,,,false
1703107,TO,Barrolândia,-9.834042,-48.725203,false
1703206,TO,Bernardo Sayão,-7.874812,-48.889273,false
1703305,TO,Bom Jesus do Tocantins,,,false
1703602,TO,Brasilândia do Tocantins,-8.389182,-48.482213,false
1703701,TO,Brejinho de Nazaré,-11.005754,-48.568278,false
1703800,TO,Buriti do Tocantins,-5.314483,-48.227134,false
1703826,TO,Cachoeirinha,,,false
1703842,TO,Campos Lindos,-7.989563,-46.864473,false
1703867,TO,Cariri do Tocantins,-11.888081,-49.160876,false
1703883,TO,Carmolândia,-7.032616,-48.397809,false
1703891,TO,Carrasco Bonito,-5.314152,-48.031416,false
1703909,TO,Caseara,-9.276121,-49.952123,false
1704105,TO,Centenário,,,false
1704600,TO,Chapada de Areia,-10.141228,-49.137952,false
1705102,TO,Chapada da Natividade,-11.617507,-47.748614,false
1705508,TO,Colinas do Tocantins,-8.05764,-48.475728,false
1705557,TO,Combinado,-12.814644,-46.5399882,false
1705607,TO,Conceição do Tocantins,-12.220874,-47.295103,false
1706001,TO,Couto Magalhães,,,false
1706100,TO,Cristalândia,,,false
1706258,TO,Crixás do Tocantins,-11.099375,-48.915194,false
1706506,TO,Darcinópolis,-6.715912,-47.759709,false
1707009,TO,Dianópolis,-11.624008,-46.819787,false
1707108,TO,Divinópolis do Tocantins,-9.800181,-49.216849,false
1707207,TO,Dois Irmãos do Tocantins,-9.255336,-49.063756,false
1707306,TO,Dueré,-11.341631,-49.271566,false
1707405,TO,Esperantina,,,false
1707553,TO,Fátima,,,false
1707652,TO,Figueirópolis,-12.131175,-49.174771,false
1707702,TO,Filadélfia,,,false
1708205,TO,Formoso do Araguaia,-11.797573,-49.531571,false
1708254,TO,Fortaleza do Tabocão,-9.056106,-48.520563,false
1708304,TO,Goianorte,-8.774126,-48.931291,false
1709005,TO,Goiatins,-7.71478,-47.325189,false
1709302,TO,Guaraí,,,false
1709500,TO,Gurupi,-11.72794,-49.068046,false
1709807,TO,Ipueiras,,,false
1710508,TO,Itacajá,-8.392935,-47.772615,false
1710706,TO,Itaguatins,,,false
1710904,TO,Itapiratins,-8.379815,-48.107192,false
1711100,TO,Itaporã do Tocantins,-8.571722,-48.689481,false
1711506,TO,Jaú do Tocantins,-12.650908,-48.588989,false
1711803,TO,Juarina,-8.119507,-49.064347,false
1711902,TO,Lagoa da Confusão,-10.790637,-49.619948,false
1711951,TO,Lagoa do Tocantins,-10.367977,-47.537979,false
1712009,TO,Lajeado,,,false
1712157,TO,Lavandeira,-12.78473,-46.509894,false
1712405,TO,Lizarda,-9.590022,-46.673813,false
1712454,TO,Luzinópolis,-6.177935,-47.858155,false
1712504,TO,Marianópolis do Tocantins,-9.793768,-49.65526,false
1712702,TO,Mateiros,-10.546379,-46.416758,false
1712801,TO,Maurilândia do Tocantins,-5.951688,-47.512492,false
1713205,TO,Miracema do Tocantins,-9.565556,-48.39298,false
1713304,TO,Miranorte,-9.529068,-48.592222,false
1713601,TO,Monte do Carmo,-10.761054,-48.111426,false
1713700,TO,Monte Santo do Tocantins,-10.00747,-48.99408,false
1713809,TO,Palmeiras do Tocantins,,,false
1713957,TO,Muricilândia,-7.14669,-48.609135,false
1714203,TO,Natividade,-21.0423664,-41.9729411,false
1714302,TO,Nazaré,,,false
1714880,TO,Nova Olinda,,,false
1715002,TO,Nova Rosalândia,-10.565102,-48.912477,false
1715101,TO,Novo Acordo,-9.970633,-47.678533,false
1715150,TO,Novo Alegre,-12.921687,-46.571252,false
1715259,TO,Novo Jardim,,,false
1715507,TO,Oliveira de Fátima,-10.706956,-48.90861,false
1715705,TO,Palmeirante,-7.847861,-47.924191,false
1715754,TO,Palmeirópolis,-13.044718,-48.402589,false
1716109,TO,Paraíso do Tocantins,-10.174998,-48.882269,false
1716208,TO,Paranã,-12.616747,-47.873378,false
1716307,TO,Pau D'Arco,,,false
1716505,TO,Pedro Afonso,-8.970341,-48.172942,false
1716604,TO,Peixe,,,false
1716653,TO,Pequizeiro,-8.593204,-48.93269,false
1716703,TO,Colméia,-8.724627,-48.763753,false
1717008,TO,Pindorama do Tocantins,-11.131074,-47.57263,false
1717206,TO,Piraquê,-6.769831,-48.2945507,false
1717503,TO,Pium,-10.442025,-49.187619,false
1717800,TO,Ponte Alta do Bom Jesus,-12.085297,-46.482541,false
1717909,TO,Ponte Alta do Tocantins,-10.748118,-47.527577,false
1718006,TO,Porto Alegre do Tocantins,-11.61797,-47.062126,false
1718204,TO,Porto Nacional,-10.702705,-48.408008,false
1718303,TO,Praia Norte,-5.392812,-47.811144,false
1718402,TO,Presidente Kennedy,-21.1000137,-41.0436113,false
1718451,TO,Pugmil,-10.424047,-48.895738,false
1718501,TO,Recursolândia,-8.7227,-47.242107,false
1718550,TO,Riachinho,-6.440054,-48.137056,false
1718659,TO,Rio da Conceição,-11.394863,-46.884664,false
1718709,TO,Rio dos Bois,-9.344254,-48.524518,false
1718758,TO,Rio Sono,-9.35002,-47.887968,false
1718808,TO,Sampaio,-5.354233,-47.878184,false
1718840,TO,Sandolândia,-12.537983,-49.924216,false
1718865,TO,Santa Fé do Araguaia,-7.158034,-48.716462,false
1718881,TO,Santa Maria do Tocantins,-8.804598,-47.788708,false
1718899,TO,Santa Rita do Tocantins,-10.861724,-48.916113,false
1718907,TO,Santa Rosa do Tocantins,-11.447392,-48.121627,false
1719004,TO,Santa Tereza do Tocantins,-10.274621,-47.803285,false
1720002,TO,Santa Terezinha do Tocantins,-6.44438,-47.668393,false
1720101,TO,São Bento do Tocantins,-5.93633,-48.011939,false
1720150,TO,São Félix do Tocantins,-10.161465,-46.661786,false
1720200,TO,São Miguel do Tocantins,-5.563051,-47.574288,false
1720259,TO,São Salvador do Tocantins,-12.745754,-48.235157,false
1720309,TO,São Sebastião do Tocantins,-5.261311,-48.202105,false
1720499,TO,São Valério,,,false
1720655,TO,Silvanópolis,-11.147099,-48.16937,false
1720804,TO,Sítio Novo do Tocantins,-5.601205,-47.63809,false
1720853,TO,Sucupira,-11.993034,-48.96851,false
1720903,TO,Taguatinga,-12.40263,-46.436967,false
1720937,TO,Taipas do Tocantins,-12.187341,-46.979681,false
1720978,TO,Talismã,-12.794879,-49.089582,false
1721000,TO,Palmas,-10.18855634,-48.33694214,true
1721109,TO,Tocantínia,-9.563198,-48.374104,false
1721208,TO,Tocantinópolis,-6.324474,-47.4224,false
1721257,TO,Tupirama,-8.971676,-48.188324,false
1721307,TO,Tupiratins,-8.39388,-48.127744,false
2100055,MA,Açailândia,-4.9510216,-47.4957861,false
2100105,MA,Afonso Cunha,-4.136313,-43.327527,false
2100154,MA,Água Doce do Maranhão,-2.840479,-42.118903,false
2100204,MA,Alcântara,-2.395737,-44.406182,false
2100303,MA,Aldeias Altas,-4.626213,-43.468931,false
2100402,MA,Altamira do Maranhão,-4.16598,-45.470616,false
2100436,MA,Alto Alegre do Maranhão,-4.198595,-44.438931,false
2100477,MA,Alto Alegre do Pindaré,-3.666886,-45.842111,false
2100501,MA,Alto Parnaíba,-9.102733,-45.930328,false
2100550,MA,Amapá do Maranhão,-1.557445,-45.92956,false
2100600,MA,Amarante do Maranhão,-5.56913,-46.747284,false
2100709,MA,Anajatuba,-3.262693,-44.612594,false
2100808,MA,Anapurus,-3.675769,-43.101449,false
2100832,MA,Apicum-Açu,-1.461895,-45.094104,false
2100873,MA,Araguanã,,,false
2100907,MA,Araioses,-2.890914,-41.904993,false
2100956,MA,Arame,-4.88347,-46.003201,false
2101004,MA,Arari,-3.452136,-44.766459,false
2101103,MA,Axixá,-2.839385,-44.061967,false
2101202,MA,Bacabal,-4.2291311,-44.7829453,false
2101251,MA,Bacabeira,-2.964519,-44.316373,false
2101301,MA,Bacuri,-1.696501,-45.132839,false
2101350,MA,Bacurituba,-2.709998,-44.732877,false
2101400,MA,Balsas,-7.53214,-46.037163,false
2101509,MA,Barão de Grajaú,-6.744628,-43.026109,false
2101608,MA,Barra do Corda,-5.496823,-45.248496,false
2101707,MA,Barreirinhas,-2.75863,-42.823241,false
2101731,MA,Belágua,-3.154854,-43.512153,false
2101772,MA,Bela Vista do Maranhão,-3.726175,-45.307487,false
2101806,MA,Benedito Leite,-7.210368,-44.557705,false
2101905,MA,Bequimão,-2.4493875,-44.7857423,false
2101939,MA,Bernardo do Mearim,-4.626663,-44.760753,false
2101970,MA,Boa Vista do Gurupi,-1.7981168,-46.3071882,false
2102002,MA,Bom Jardim,,,false
2102036,MA,Bom Jesus das Selvas,-4.476382,-46.864118,false
2102077,MA,Bom Lugar,-4.373113,-45.03265,false
2102101,MA,Brejo,-3.677957,-42.752704,false
2102150,MA,Brejo de Areia,-4.06953,-45.500351,false
2102200,MA,Buriti,,,false
2102309,MA,Buriti Bravo,-5.832392,-43.835288,false
2102325,MA,Buriticupu,-4.323755,-46.440883,false
2102358,MA,Buritirana,,,false
2102374,MA,Cachoeira Grande,-2.930745,-44.052763,false
2102408,MA,Cajapió,-2.873262,-44.674097,false
2102507,MA,Cajari,-3.327416,-45.014498,false
2102556,MA,Campestre do Maranhão,-6.170747,-47.362468,false
2102606,MA,Cândido Mendes,-1.4531117,-45.7273136,false
2102705,MA,Cantanhede,-3.637569,-44.383024,false
2102754,MA,Capinzal do Norte,-4.723603,-44.328045,false
2102804,MA,Carolina,-7.333196,-47.4698113,false
2102903,MA,Carutapera,-1.2016638,-46.0205618,false
2103000,MA,Caxias,-4.8655,-43.3532,false
2103109,MA,Cedral,,,false
2103125,MA,Central do Maranhão,-2.198312,-44.825385,false
2103158,MA,Centro do Guilherme,-2.448908,-46.034486,false
2103174,MA,Centro Novo do Maranhão,-2.126963,-46.122841,false
2103208,MA,Chapadinha,-3.738754,-43.353848,false
2103257,MA,Cidelândia,-5.174655,-47.778145,false
2103307,MA,Codó,-4.455623,-43.892354,false
2103406,MA,Coelho Neto,-4.252454,-43.01078,false
